datetime,portfolio_value,cash,return
2023-04-03 09:30:00-04:00,100000.0,100000.0,
2023-04-04 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-05 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-06 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-07 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-10 09:30:00-04:00,100000.0,100000.0,0.0
2023-04-11 09:30:00-04:00,99551.04699707031,150013.0281982422,-0.004489530029296862
2023-04-12 09:30:00-04:00,99353.01879882812,150013.0281982422,-0.001989212612178881
2023-04-13 09:30:00-04:00,99683.8890991211,150013.0281982422,0.0033302490884843383
2023-04-14 09:30:00-04:00,99237.39849853516,150013.0281982422,-0.0044790648180065284
2023-04-15 09:30:00-04:00,99237.39849853516,150013.0281982422,0.0
2023-04-17 09:30:00-04:00,99291.51879882812,150013.0281982422,0.0005453619412822963
2023-04-18 09:30:00-04:00,98896.68984985352,150013.0281982422,-0.003976461975312984
2023-04-19 09:30:00-04:00,99309.9680480957,150013.0281982422,0.004178888078758103
2023-04-20 09:30:00-04:00,99434.19924926758,150013.0281982422,0.0012509439244980936
2023-04-21 09:30:00-04:00,99313.65789794922,150013.0281982422,-0.0012122725604314377
2023-04-22 09:30:00-04:00,99313.65789794922,150013.0281982422,0.0
2023-04-24 09:30:00-04:00,99338.25939941406,150013.0281982422,0.00024771518827870764
2023-04-25 09:30:00-04:00,99511.68984985352,150013.0281982422,0.0017458575526487774
2023-04-26 09:30:00-04:00,99986.4680480957,150013.0281982422,0.00477107964861756
2023-04-27 09:30:00-04:00,99952.02819824219,150013.0281982422,-0.0003444451086815903
2023-04-28 09:30:00-04:00,99399.75939941406,150013.0281982422,-0.0055253385927573895
2023-04-29 09:30:00-04:00,99399.75939941406,150013.0281982422,0.0
2023-05-01 09:30:00-04:00,98910.2180480957,150013.0281982422,-0.004924975213986715
2023-05-02 09:30:00-04:00,98996.31954956055,150013.0281982422,0.0008705015837997543
2023-05-03 09:30:00-04:00,99415.75,150013.0281982422,0.004236828726036368
2023-05-04 09:30:00-04:00,99960.6390991211,150013.0281982422,0.00548091322673816
2023-05-05 09:30:00-04:00,99717.09774780273,150013.0281982422,-0.0024363724913449847
2023-05-06 09:30:00-04:00,99717.09774780273,150013.0281982422,0.0
2023-05-08 09:30:00-04:00,99217.7180480957,150013.0281982422,-0.005007964641831286
