2024-04-19 10:48:30,029: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-04-19 10:48:31,897: root: INFO: Current backtesting datetime 2023-05-22 08:30:00-04:00
2024-04-19 10:48:31,898: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-19 10:48:31,898: root: INFO: Current backtesting datetime 2023-05-22 09:30:00-04:00
2024-04-19 10:48:31,898: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-19 10:48:31,901: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-19 10:48:31[0m
2024-04-19 10:48:31,902: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-19 10:48:31,917: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-19 10:48:35,079: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-19 10:48:35[0m
2024-04-19 10:48:35,079: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-19 10:48:35,079: root: INFO: Current backtesting datetime 2023-05-22 16:00:00-04:00
2024-04-19 10:48:35,079: root: INFO: Current backtesting datetime 2023-05-23 09:30:00-04:00
2024-04-19 10:48:35,086: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-19 10:48:35[0m
2024-04-19 10:48:35,086: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-19 10:48:35,087: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-19 10:48:36,012: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-19 10:48:36[0m
2024-04-19 10:48:36,012: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-19 10:48:36,020: root: INFO: Current backtesting datetime 2023-05-23 16:00:00-04:00
2024-04-19 10:48:36,020: root: INFO: Current backtesting datetime 2023-05-24 09:30:00-04:00
2024-04-19 10:48:36,020: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-19 10:48:36[0m
2024-04-19 10:48:36,020: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-19 10:48:36,020: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-19 10:48:36,755: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-19 10:48:36[0m
2024-04-19 10:48:36,758: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-19 10:48:36,759: root: INFO: Current backtesting datetime 2023-05-24 16:00:00-04:00
2024-04-19 10:48:36,759: root: INFO: Current backtesting datetime 2023-05-25 09:30:00-04:00
2024-04-19 10:48:36,759: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-19 10:48:36[0m
2024-04-19 10:48:36,759: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-19 10:48:36,759: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-19 10:48:37,392: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-19 10:48:37[0m
2024-04-19 10:48:37,392: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-19 10:48:37,392: root: INFO: Current backtesting datetime 2023-05-25 16:00:00-04:00
2024-04-19 10:48:37,392: root: INFO: Current backtesting datetime 2023-05-26 09:30:00-04:00
