datetime,portfolio_value,cash,return
2024-01-16 09:30:00-05:00,100000.0,100000.0,
2024-01-16 12:30:00-05:00,100000.0,100000.0,0.0
2024-01-16 15:30:00-05:00,100000.0,100000.0,0.0
2024-01-16 18:30:00-05:00,100000.0,100000.0,0.0
2024-01-17 09:30:00-05:00,100000.0,100000.0,0.0
2024-01-17 12:30:00-05:00,100000.0,125006.4603881836,0.0
2024-01-17 15:30:00-05:00,100000.0,156146.58087158203,0.0
2024-01-17 18:30:00-05:00,100000.0,195307.6414794922,0.0
2024-01-18 09:30:00-05:00,99557.61950683594,195307.6414794922,-0.004423804931640629
2024-01-18 12:30:00-05:00,99557.61950683594,195307.6414794922,0.0
2024-01-18 15:30:00-05:00,99557.61950683594,195307.6414794922,0.0
2024-01-18 18:30:00-05:00,99557.61950683594,195307.6414794922,0.0
2024-01-19 09:30:00-05:00,98822.34271240234,195307.6414794922,-0.0073854396888538565
2024-01-19 12:30:00-05:00,98822.34271240234,195307.6414794922,0.0
2024-01-19 15:30:00-05:00,98822.34271240234,195307.6414794922,0.0
2024-01-19 18:30:00-05:00,98822.34271240234,195307.6414794922,0.0
2024-01-22 09:30:00-05:00,97537.61950683594,195307.6414794922,-0.013000331405877197
2024-01-22 12:30:00-05:00,97537.61950683594,195307.6414794922,0.0
2024-01-22 15:30:00-05:00,97537.61950683594,195307.6414794922,0.0
2024-01-22 18:30:00-05:00,97537.61950683594,195307.6414794922,0.0
2024-01-23 09:30:00-05:00,97537.61950683594,195307.6414794922,0.0
2024-01-23 12:30:00-05:00,97537.61950683594,195307.6414794922,0.0
2024-01-23 15:30:00-05:00,97537.61950683594,195307.6414794922,0.0
2024-01-23 18:30:00-05:00,97537.61950683594,195307.6414794922,0.0
2024-01-24 09:30:00-05:00,96770.02197265625,195307.6414794922,-0.007869758746017919
2024-01-24 12:30:00-05:00,96770.02197265625,195307.6414794922,0.0
2024-01-24 15:30:00-05:00,96770.02197265625,195307.6414794922,0.0
2024-01-24 18:30:00-05:00,96770.02197265625,195307.6414794922,0.0
2024-01-25 09:30:00-05:00,96816.48419189453,195307.6414794922,0.0004801302954278164
2024-01-25 12:30:00-05:00,96816.48419189453,195307.6414794922,0.0
2024-01-25 15:30:00-05:00,96816.48419189453,195307.6414794922,0.0
2024-01-25 18:30:00-05:00,96816.48419189453,195307.6414794922,0.0
2024-01-26 09:30:00-05:00,96814.46221923828,195307.6414794922,-2.088459081250882e-05
2024-01-26 12:30:00-05:00,96814.46221923828,195307.6414794922,0.0
2024-01-26 15:30:00-05:00,96814.46221923828,195307.6414794922,0.0
2024-01-26 18:30:00-05:00,96814.46221923828,195307.6414794922,0.0
2024-01-29 09:30:00-05:00,96786.1792602539,195307.6414794922,-0.0002921356823769594
2024-01-29 12:30:00-05:00,96786.1792602539,195307.6414794922,0.0
2024-01-29 15:30:00-05:00,96786.1792602539,195307.6414794922,0.0
2024-01-29 18:30:00-05:00,96786.1792602539,195307.6414794922,0.0
2024-01-30 09:30:00-05:00,96214.52197265625,195307.6414794922,-0.005906393784390396
2024-01-30 12:30:00-05:00,96214.52197265625,195307.6414794922,0.0
2024-01-30 15:30:00-05:00,96214.52197265625,195307.6414794922,0.0
2024-01-30 18:30:00-05:00,96214.52197265625,195307.6414794922,0.0
2024-01-31 09:30:00-05:00,96606.40246582031,195307.6414794922,0.004072986957992075
2024-01-31 12:30:00-05:00,96606.40246582031,195307.6414794922,0.0
2024-01-31 15:30:00-05:00,96606.40246582031,195307.6414794922,0.0
2024-01-31 18:30:00-05:00,96606.40246582031,195307.6414794922,0.0
2024-02-01 09:30:00-05:00,97412.38049316406,195307.6414794922,0.008342904887995495
2024-02-01 12:30:00-05:00,97412.38049316406,195307.6414794922,0.0
