datetime,portfolio_value,cash,return
2024-01-16 09:30:00-05:00,100000.0,100000.0,
2024-01-16 12:30:00-05:00,100000.0,100000.0,0.0
2024-01-16 15:30:00-05:00,100000.0,100000.0,0.0
2024-01-16 18:30:00-05:00,100000.0,100000.0,0.0
2024-01-17 09:30:00-05:00,100000.0,100000.0,0.0
2024-01-17 12:30:00-05:00,100000.0,150012.9207763672,0.0
2024-01-17 15:30:00-05:00,100000.0,225032.30194091797,0.0
2024-01-17 18:30:00-05:00,100000.0,337325.46368408203,0.0
2024-01-18 09:30:00-05:00,98898.42877197266,337325.46368408203,-0.011015712280273426
2024-01-18 12:30:00-05:00,98898.42877197266,337325.46368408203,0.0
2024-01-18 15:30:00-05:00,98898.42877197266,337325.46368408203,0.0
2024-01-18 18:30:00-05:00,98898.42877197266,337325.46368408203,0.0
2024-01-19 09:30:00-05:00,97067.51675415039,337325.46368408203,-0.018513054661806083
2024-01-19 12:30:00-05:00,97067.51675415039,337325.46368408203,0.0
2024-01-19 15:30:00-05:00,97067.51675415039,337325.46368408203,0.0
2024-01-19 18:30:00-05:00,97067.51675415039,337325.46368408203,0.0
2024-01-22 09:30:00-05:00,93868.42877197266,337325.46368408203,-0.03295734854617005
2024-01-22 12:30:00-05:00,93868.42877197266,337325.46368408203,0.0
2024-01-22 15:30:00-05:00,93868.42877197266,337325.46368408203,0.0
2024-01-22 18:30:00-05:00,93868.42877197266,337325.46368408203,0.0
2024-01-23 09:30:00-05:00,93868.42877197266,337325.46368408203,0.0
2024-01-23 12:30:00-05:00,93868.42877197266,337325.46368408203,0.0
2024-01-23 15:30:00-05:00,93868.42877197266,337325.46368408203,0.0
2024-01-23 18:30:00-05:00,93868.42877197266,337325.46368408203,0.0
2024-01-24 09:30:00-05:00,91957.03491210938,337325.46368408203,-0.020362478469800327
2024-01-24 12:30:00-05:00,91957.03491210938,337325.46368408203,0.0
2024-01-24 15:30:00-05:00,91957.03491210938,337325.46368408203,0.0
2024-01-24 18:30:00-05:00,91957.03491210938,337325.46368408203,0.0
2024-01-25 09:30:00-05:00,92072.73043823242,337325.46368408203,0.0012581476363784372
2024-01-25 12:30:00-05:00,92072.73043823242,337325.46368408203,0.0
2024-01-25 15:30:00-05:00,92072.73043823242,337325.46368408203,0.0
2024-01-25 18:30:00-05:00,92072.73043823242,337325.46368408203,0.0
2024-01-26 09:30:00-05:00,92067.69552612305,337325.46368408203,-5.4684075137201305e-05
2024-01-26 12:30:00-05:00,92067.69552612305,337325.46368408203,0.0
2024-01-26 15:30:00-05:00,92067.69552612305,337325.46368408203,0.0
2024-01-26 18:30:00-05:00,92067.69552612305,337325.46368408203,0.0
2024-01-29 09:30:00-05:00,91997.26815795898,337325.46368408203,-0.000764952003649122
2024-01-29 12:30:00-05:00,91997.26815795898,337325.46368408203,0.0
2024-01-29 15:30:00-05:00,91997.26815795898,337325.46368408203,0.0
2024-01-29 18:30:00-05:00,91997.26815795898,337325.46368408203,0.0
2024-01-30 09:30:00-05:00,90573.78491210938,337325.46368408203,-0.015473103433957358
2024-01-30 12:30:00-05:00,90573.78491210938,337325.46368408203,0.0
2024-01-30 15:30:00-05:00,90573.78491210938,337325.46368408203,0.0
2024-01-30 18:30:00-05:00,90573.78491210938,337325.46368408203,0.0
2024-01-31 09:30:00-05:00,91549.60614013672,337325.46368408203,0.010773771119030329
2024-01-31 12:30:00-05:00,91549.60614013672,337325.46368408203,0.0
2024-01-31 15:30:00-05:00,91549.60614013672,337325.46368408203,0.0
2024-01-31 18:30:00-05:00,91549.60614013672,337325.46368408203,0.0
2024-02-01 09:30:00-05:00,93556.57122802734,337325.46368408203,0.02192215971763467
2024-02-01 12:30:00-05:00,93556.57122802734,337325.46368408203,0.0
