2024-05-01 07:42:36,131: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-05-01 07:42:37,583: root: INFO: Current backtesting datetime 2024-04-01 08:30:00-04:00
2024-05-01 07:42:37,587: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-01 07:42:37,587: root: INFO: Current backtesting datetime 2024-04-01 09:30:00-04:00
2024-05-01 07:42:37,587: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-01 07:42:37,587: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-01 07:42:37[0m
2024-05-01 07:42:37,595: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-01 07:42:37,607: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-01 07:42:38,531: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-01 07:42:38[0m
2024-05-01 07:42:38,535: root: INFO: MLTrader : [34mSleeping for 3600 seconds[0m
2024-05-01 07:42:38,535: root: INFO: Current backtesting datetime 2024-04-01 10:30:00-04:00
2024-05-01 07:42:38,539: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-01 07:42:38[0m
2024-05-01 07:42:38,539: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-01 07:42:38,539: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-01 07:42:38,627: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-01 07:42:38[0m
2024-05-01 07:42:38,631: root: INFO: MLTrader : [34mSleeping for 3600 seconds[0m
2024-05-01 07:42:38,631: root: INFO: Current backtesting datetime 2024-04-01 11:30:00-04:00
2024-05-01 07:42:38,631: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-01 07:42:38[0m
2024-05-01 07:42:38,631: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-01 07:42:38,635: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-01 07:42:38,717: root: INFO: [34mMLTrader : Trading iteration ended at 2024-05-01 07:42:38[0m
