datetime,portfolio_value,cash,return
2023-10-16 09:30:00-04:00,100000.0,100000.0,
2023-10-16 12:30:00-04:00,100000.0,100000.0,0.0
2023-10-16 15:30:00-04:00,100000.0,100000.0,0.0
2023-10-16 18:30:00-04:00,100000.0,100000.0,0.0
2023-10-17 09:30:00-04:00,100000.0,100000.0,0.0
2023-10-17 12:30:00-04:00,100000.0,100000.0,0.0
2023-10-17 15:30:00-04:00,100000.0,100000.0,0.0
2023-10-17 18:30:00-04:00,100000.0,100000.0,0.0
2023-10-18 09:30:00-04:00,100000.0,100000.0,0.0
2023-10-18 12:30:00-04:00,100000.0,100000.0,0.0
2023-10-18 15:30:00-04:00,100000.0,100000.0,0.0
2023-10-18 18:30:00-04:00,100000.0,100000.0,0.0
2023-10-19 09:30:00-04:00,100000.0,100000.0,0.0
2023-10-19 12:30:00-04:00,100000.0,100000.0,0.0
2023-10-19 15:30:00-04:00,100000.0,100000.0,0.0
2023-10-19 18:30:00-04:00,100000.0,100000.0,0.0
2023-10-20 09:30:00-04:00,100000.0,100000.0,0.0
2023-10-20 12:30:00-04:00,100000.0,100000.0,0.0
2023-10-20 15:30:00-04:00,100000.0,100000.0,0.0
2023-10-20 18:30:00-04:00,100000.0,100000.0,0.0
2023-10-23 09:30:00-04:00,100000.0,100000.0,0.0
2023-10-23 12:30:00-04:00,100000.0,100000.0,0.0
2023-10-23 15:30:00-04:00,100000.0,100000.0,0.0
2023-10-23 18:30:00-04:00,100000.0,100000.0,0.0
2023-10-24 09:30:00-04:00,100000.0,100000.0,0.0
2023-10-24 12:30:00-04:00,100000.0,100000.0,0.0
2023-10-24 15:30:00-04:00,100000.0,100000.0,0.0
2023-10-24 18:30:00-04:00,100000.0,100000.0,0.0
2023-10-25 09:30:00-04:00,100000.0,100000.0,0.0
2023-10-25 12:30:00-04:00,100000.0,100000.0,0.0
2023-10-25 15:30:00-04:00,100000.0,100000.0,0.0
2023-10-25 18:30:00-04:00,100000.0,100000.0,0.0
2023-10-26 09:30:00-04:00,100000.0,100000.0,0.0
2023-10-26 12:30:00-04:00,100000.0,100000.0,0.0
2023-10-26 15:30:00-04:00,100000.0,100000.0,0.0
2023-10-26 18:30:00-04:00,100000.0,100000.0,0.0
2023-10-27 09:30:00-04:00,100000.0,100000.0,0.0
2023-10-27 12:30:00-04:00,100000.0,100000.0,0.0
2023-10-27 15:30:00-04:00,100000.0,100000.0,0.0
2023-10-27 18:30:00-04:00,100000.0,100000.0,0.0
2023-10-30 09:30:00-04:00,100000.0,100000.0,0.0
2023-10-30 12:30:00-04:00,100000.0,100000.0,0.0
2023-10-30 15:30:00-04:00,100000.0,100000.0,0.0
2023-10-30 18:30:00-04:00,100000.0,100000.0,0.0
2023-10-31 09:30:00-04:00,100000.0,100000.0,0.0
2023-10-31 12:30:00-04:00,100000.0,100000.0,0.0
2023-10-31 15:30:00-04:00,100000.0,100000.0,0.0
2023-10-31 18:30:00-04:00,100000.0,100000.0,0.0
2023-11-01 09:30:00-04:00,100000.0,100000.0,0.0
2023-11-01 12:30:00-04:00,100000.0,100000.0,0.0
2023-11-01 15:30:00-04:00,100000.0,100000.0,0.0
2023-11-01 18:30:00-04:00,100000.0,100000.0,0.0
2023-11-02 09:30:00-04:00,100000.0,100000.0,0.0
2023-11-02 12:30:00-04:00,100000.0,149909.85842895508,0.0
2023-11-02 15:30:00-04:00,100000.0,224987.93606567383,0.0
2023-11-02 18:30:00-04:00,100000.0,337605.05252075195,0.0
2023-11-03 09:30:00-04:00,96346.06436157227,337605.05252075195,-0.0365393563842773
2023-11-03 12:30:00-04:00,96346.06436157227,337605.05252075195,0.0
2023-11-03 15:30:00-04:00,96346.06436157227,337605.05252075195,0.0
2023-11-03 18:30:00-04:00,96346.06436157227,337605.05252075195,0.0
2023-11-06 09:30:00-05:00,95048.26184082031,337605.05252075195,-0.013470218315109306
2023-11-06 12:30:00-05:00,95048.26184082031,337605.05252075195,0.0
