datetime,portfolio_value,cash,return
2024-03-15 09:30:00-04:00,100000.0,100000.0,
2024-03-15 10:30:00-04:00,100000.0,100000.0,0.0
2024-03-15 11:30:00-04:00,100000.0,100000.0,0.0
2024-03-15 12:30:00-04:00,100000.0,100000.0,0.0
2024-03-15 13:30:00-04:00,100000.0,100000.0,0.0
2024-03-15 14:30:00-04:00,100000.0,100000.0,0.0
2024-03-15 15:30:00-04:00,100000.0,100000.0,0.0
2024-03-15 16:30:00-04:00,100000.0,100000.0,0.0
2024-03-18 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-18 10:30:00-04:00,100000.0,100000.0,0.0
2024-03-18 11:30:00-04:00,100000.0,100000.0,0.0
2024-03-18 12:30:00-04:00,100000.0,100000.0,0.0
2024-03-18 13:30:00-04:00,100000.0,100000.0,0.0
2024-03-18 14:30:00-04:00,100000.0,100000.0,0.0
2024-03-18 15:30:00-04:00,100000.0,100000.0,0.0
2024-03-18 16:30:00-04:00,100000.0,100000.0,0.0
2024-03-19 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-19 10:30:00-04:00,100000.0,100000.0,0.0
2024-03-19 11:30:00-04:00,100000.0,100000.0,0.0
2024-03-19 12:30:00-04:00,100000.0,100000.0,0.0
2024-03-19 13:30:00-04:00,100000.0,100000.0,0.0
2024-03-19 14:30:00-04:00,100000.0,100000.0,0.0
2024-03-19 15:30:00-04:00,100000.0,100000.0,0.0
2024-03-19 16:30:00-04:00,100000.0,100000.0,0.0
2024-03-20 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-20 10:30:00-04:00,100000.0,100000.0,0.0
2024-03-20 11:30:00-04:00,100000.0,100000.0,0.0
2024-03-20 12:30:00-04:00,100000.0,100000.0,0.0
2024-03-20 13:30:00-04:00,100000.0,100000.0,0.0
2024-03-20 14:30:00-04:00,100000.0,100000.0,0.0
2024-03-20 15:30:00-04:00,100000.0,100000.0,0.0
2024-03-20 16:30:00-04:00,100000.0,100000.0,0.0
2024-03-21 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-21 10:30:00-04:00,100000.0,100000.0,0.0
2024-03-21 11:30:00-04:00,100000.0,100000.0,0.0
2024-03-21 12:30:00-04:00,100000.0,100000.0,0.0
